LAT,LON,YEAR,MO,DY,Date,dew_point,T2M_MAX,T2M_MIN,WS50M_MIN,WS50M_MAX,avg_temp,relative_humidity,avg_wind_speed
33.95001,151.17001,2020,3,11,11-03-2020,16.8,18,17.4,9.2,15.2,17.7,94.8,12.2
33.95001,151.17001,2020,3,12,12-03-2020,12.7,18.1,14.2,6.3,12.1,16.2,77.3,9.2
33.95001,151.17001,2020,3,13,13-03-2020,8.4,14.3,12.9,2.9,5.6,13.6,71.4,4.3
33.95001,151.17001,2020,3,14,14-03-2020,13.3,17.3,14.4,6,15.1,15.8,83.7,10.5
33.95001,151.17001,2020,3,15,15-03-2020,13.5,18.4,14.1,5.3,17,16.2,83.3,11.1
33.95001,151.17001,2020,3,16,16-03-2020,11,17.3,13.8,3.3,22.7,15.6,72.4,13
33.95001,151.17001,2020,3,17,17-03-2020,8.2,15,12.8,10.4,23.2,13.9,69.8,16.8
33.95001,151.17001,2020,3,18,18-03-2020,10.2,16.7,13.6,7.6,18.2,15.2,71.9,12.9
33.95001,151.17001,2020,3,19,19-03-2020,8.5,16.3,14.4,1.9,11.2,15.3,64.2,6.5
33.95001,151.17001,2020,3,20,20-03-2020,15,18.2,16.3,9.9,21.5,17.2,85.4,15.7
33.95001,151.17001,2020,3,21,21-03-2020,9.1,16.9,15.3,2.8,10.4,16.1,63.9,6.6
33.95001,151.17001,2020,3,22,22-03-2020,12.2,17.4,16.5,5,10.8,17,73.6,7.9
33.95001,151.17001,2020,3,23,23-03-2020,13.7,17.5,15.8,5.9,12,16.6,81.6,9
33.95001,151.17001,2020,3,24,24-03-2020,9.3,15.8,12.1,1.8,13.6,13.9,75,7.7
33.95001,151.17001,2020,3,25,25-03-2020,8.1,12.7,11.1,2.6,17.6,11.9,76.6,10.1
33.95001,151.17001,2020,3,26,26-03-2020,8.6,16.1,12.7,8.5,12.4,14.4,67.5,10.4
33.95001,151.17001,2020,3,27,27-03-2020,10.3,16.3,15.5,2.4,13.5,15.9,69.6,7.9
33.95001,151.17001,2020,3,28,28-03-2020,12.7,17.6,15.7,3.8,9.6,16.6,77.6,6.7
33.95001,151.17001,2020,3,29,29-03-2020,15,17.6,17.4,9.6,11.6,17.5,85.4,10.6
33.95001,151.17001,2020,3,30,30-03-2020,16.4,18.2,15.9,4.8,13.9,17.1,93.6,9.3
33.95001,151.17001,2020,3,31,31-03-2020,13.1,15.9,14.4,6,9.7,15.1,87.9,7.9
33.95001,151.17001,2020,4,1,01-04-2020,15,18.1,14.2,7,14.3,16.2,92.3,10.6
33.95001,151.17001,2020,4,2,02-04-2020,16.6,19.3,17.6,13,21.8,18.5,88.7,17.4
33.95001,151.17001,2020,4,3,03-04-2020,10.5,17.3,14.7,3.7,11.9,16,70.7,7.8
33.95001,151.17001,2020,4,4,04-04-2020,12.2,16.6,14.8,4,7.1,15.7,78.9,5.5
33.95001,151.17001,2020,4,5,05-04-2020,15.2,17.3,15.6,2.3,6.5,16.5,90.7,4.4
33.95001,151.17001,2020,4,6,06-04-2020,14.1,17.5,15.4,7.3,10.7,16.5,84.1,9
33.95001,151.17001,2020,4,7,07-04-2020,8.4,16.2,15.4,2.8,7.3,15.8,61.5,5
33.95001,151.17001,2020,4,8,08-04-2020,11.9,17.3,16.2,3.8,7.7,16.7,72.2,5.8
33.95001,151.17001,2020,4,9,09-04-2020,12.3,16.9,16.2,0.8,5,16.6,75.4,2.9
33.95001,151.17001,2020,4,10,10-04-2020,12.2,17.1,14.1,2.3,12.8,15.6,77.9,7.5
33.95001,151.17001,2020,4,11,11-04-2020,9.2,17.1,13.1,8.6,15.4,15.1,72.7,12
33.95001,151.17001,2020,4,12,12-04-2020,7.9,15.4,12.9,1.2,8.2,14.1,67.8,4.7
33.95001,151.17001,2020,4,13,13-04-2020,14.4,18.8,14.8,8.1,16.9,16.8,88.8,12.5
33.95001,151.17001,2020,4,14,14-04-2020,12.4,18.1,13.4,13.5,24,15.7,77,18.8
33.95001,151.17001,2020,4,15,15-04-2020,8.5,13.4,12.9,8,21.3,13.1,73.5,14.7
33.95001,151.17001,2020,4,16,16-04-2020,10.6,16.4,13.5,6.1,10.7,14.9,73.9,8.4
33.95001,151.17001,2020,4,17,17-04-2020,8.5,14.1,12,8.4,9.7,13.1,76,9
33.95001,151.17001,2020,4,18,18-04-2020,7,13.6,12,3.4,8.5,12.8,68.7,6
33.95001,151.17001,2020,4,19,19-04-2020,13.4,17.7,13.8,7.4,16.8,15.7,84.3,12.1
33.95001,151.17001,2020,4,20,20-04-2020,13.4,17.3,16.7,4.6,10.3,17,79.3,7.5
33.95001,151.17001,2020,4,21,21-04-2020,16.4,18.1,16.7,4.7,11.3,17.4,92.7,8
33.95001,151.17001,2020,4,22,22-04-2020,17.8,18.8,18,8.6,15.1,18.4,97.2,11.8
33.95001,151.17001,2020,4,23,23-04-2020,15.5,18.7,17,7.5,14.9,17.9,87.4,11.2
33.95001,151.17001,2020,4,24,24-04-2020,12.4,17.5,16.1,6,13.6,16.8,73.8,9.8
33.95001,151.17001,2020,4,25,25-04-2020,12.7,17.5,15.6,5.3,12.6,16.5,76.6,8.9
33.95001,151.17001,2020,4,26,26-04-2020,11,16.4,15.4,4.2,5.4,15.9,72.1,4.8
33.95001,151.17001,2020,4,27,27-04-2020,12.5,16.4,14.3,0.8,7.4,15.4,84.9,4.1
33.95001,151.17001,2020,4,28,28-04-2020,13.2,16.4,14.6,0.6,8.1,15.5,86,4.3
33.95001,151.17001,2020,4,29,29-04-2020,13.3,16.8,15.3,2.5,7.7,16.1,82.4,5.1
33.95001,151.17001,2020,4,30,30-04-2020,12.3,16.7,16.3,2.4,4.1,16.5,76,3.2
33.95001,151.17001,2020,5,1,01-05-2020,14.4,17.9,16.6,3.9,7.6,17.3,83.2,5.7
33.95001,151.17001,2020,5,2,02-05-2020,17.2,18.4,17.9,1.7,7.3,18.1,94.3,4.5
33.95001,151.17001,2020,5,3,03-05-2020,15.3,18.1,17.7,0.4,3.6,17.9,85,2
33.95001,151.17001,2020,5,4,04-05-2020,17.2,19.4,17.9,3.6,9.9,18.6,91.7,6.7
33.95001,151.17001,2020,5,5,05-05-2020,18.9,19.6,19.2,8.2,12.5,19.4,97,10.3
33.95001,151.17001,2020,5,6,06-05-2020,18.7,19.1,18.9,5.8,8.4,19,98.2,7.1
33.95001,151.17001,2020,5,7,07-05-2020,18,19.6,16.7,8.5,13.5,18.2,94.9,11
33.95001,151.17001,2020,5,8,08-05-2020,10.8,16.7,14.7,6.7,12.5,15.7,73.8,9.6
33.95001,151.17001,2020,5,9,09-05-2020,9.2,16.1,14.5,2,6.2,15.3,67.5,4.1
33.95001,151.17001,2020,5,10,10-05-2020,12.9,18.4,16.2,3.7,9.1,17.3,75.3,6.4
33.95001,151.17001,2020,5,11,11-05-2020,17.7,19.8,18.5,9.5,13.2,19.1,90.4,11.4
33.95001,151.17001,2020,5,12,12-05-2020,19.5,20.1,19.7,5.7,11.4,19.9,97.9,8.5
33.95001,151.17001,2020,5,13,13-05-2020,19.5,20.1,19.3,9.3,10.7,19.7,98,10
33.95001,151.17001,2020,5,14,14-05-2020,16.5,19.4,17.9,6.5,9.7,18.6,87.2,8.1
33.95001,151.17001,2020,5,15,15-05-2020,12.1,18.8,16.6,8.1,12.5,17.7,69.5,10.3
33.95001,151.17001,2020,5,16,16-05-2020,11.9,17,15.3,0.3,9.1,16.2,76.8,4.7
33.95001,151.17001,2020,5,17,17-05-2020,14.4,19,15.8,2.6,14.9,17.4,85.8,8.8
33.95001,151.17001,2020,5,18,18-05-2020,16.1,19.1,16.9,4.2,14.2,18,88.7,9.2
33.95001,151.17001,2020,5,19,19-05-2020,15.6,20.7,16.1,1.5,18.2,18.4,87.5,9.9
33.95001,151.17001,2020,5,20,20-05-2020,19.2,20.5,19.1,8,16.4,19.8,96.7,12.2
33.95001,151.17001,2020,5,21,21-05-2020,17,19,18,4.9,8.7,18.5,91.1,6.8
33.95001,151.17001,2020,5,22,22-05-2020,14.8,18.4,17.4,3.9,8.8,17.9,83.1,6.4
33.95001,151.17001,2020,5,23,23-05-2020,14.8,17.4,16.8,4,11.2,17.1,86.5,7.6
33.95001,151.17001,2020,5,24,24-05-2020,15.6,17.9,17.5,8.8,11.3,17.7,87.5,10
33.95001,151.17001,2020,5,25,25-05-2020,16.4,18.8,17.8,3.2,8.8,18.3,88,6
33.95001,151.17001,2020,5,26,26-05-2020,17.4,19.1,18.7,2.7,5.2,18.9,91.3,3.9
33.95001,151.17001,2020,5,27,27-05-2020,17,19.4,18.7,1,7.4,19,88.2,4.2
33.95001,151.17001,2020,5,28,28-05-2020,18.1,19.8,19.4,2.2,7.9,19.6,91.2,5
33.95001,151.17001,2020,5,29,29-05-2020,15.5,19.5,18.3,2.4,6.1,18.9,81.9,4.2
33.95001,151.17001,2020,5,30,30-05-2020,14.7,19.2,18.5,0.8,5.8,18.9,76.3,3.3
33.95001,151.17001,2020,5,31,31-05-2020,13.5,18.6,18.1,0.4,2.9,18.3,73.4,1.6
33.95001,151.17001,2020,6,1,01-06-2020,15.2,19.4,16.4,2.4,6.8,17.9,84.1,4.6
33.95001,151.17001,2020,6,2,02-06-2020,17.8,20.3,19,6,9.9,19.7,89.3,7.9
33.95001,151.17001,2020,6,3,03-06-2020,19.4,20.5,20.2,6.9,9.6,20.4,94.3,8.2
33.95001,151.17001,2020,6,4,04-06-2020,18.4,20.4,20.1,0.3,7.7,20.3,88.6,4
33.95001,151.17001,2020,6,5,05-06-2020,19.3,21.4,19.8,2.9,11.4,20.6,93.1,7.2
33.95001,151.17001,2020,6,6,06-06-2020,20.1,21.2,20.2,6.2,9.9,20.7,97.1,8
33.95001,151.17001,2020,6,7,07-06-2020,19.3,21.2,19.9,3.2,12.8,20.5,94.2,8
33.95001,151.17001,2020,6,8,08-06-2020,16.9,21,18.1,5.5,13.3,19.6,87.1,9.4
33.95001,151.17001,2020,6,9,09-06-2020,15.3,20.2,18.1,5.1,7.8,19.1,79.1,6.4
33.95001,151.17001,2020,6,10,10-06-2020,18.2,20.4,20.1,1.6,8,20.2,87.9,4.8
33.95001,151.17001,2020,6,11,11-06-2020,19.4,21.1,20.3,3.1,5.7,20.7,92.9,4.4
33.95001,151.17001,2020,6,12,12-06-2020,20.2,22,21.1,5.7,10.9,21.5,91.4,8.3
33.95001,151.17001,2020,6,13,13-06-2020,21.3,22.2,21.8,10.4,13.6,22,95.3,12
33.95001,151.17001,2020,6,14,14-06-2020,21.6,22.4,21.8,7.1,14.1,22.1,97.1,10.6
33.95001,151.17001,2020,6,15,15-06-2020,22,22.5,22.1,10.1,14.1,22.3,97.7,12.1
33.95001,151.17001,2020,6,16,16-06-2020,22.1,22.9,22.4,8.2,16.6,22.7,97.3,12.4
33.95001,151.17001,2020,6,17,17-06-2020,21.8,22.8,22.2,7.7,14.1,22.5,95.9,10.9
33.95001,151.17001,2020,6,18,18-06-2020,21.2,22.8,21.7,6,17.6,22.2,94.2,11.8
33.95001,151.17001,2020,6,19,19-06-2020,21,22.9,21.2,1.4,14.6,22.1,93.9,8
33.95001,151.17001,2020,6,20,20-06-2020,21.2,23.3,20.9,4.7,18.8,22.1,92.2,11.8
33.95001,151.17001,2020,6,21,21-06-2020,16.9,20.8,19.1,3.5,4.8,19.9,82,4.1
33.95001,151.17001,2020,6,22,22-06-2020,20.5,22.6,19.8,3.8,6.7,21.2,93.8,5.2
33.95001,151.17001,2020,6,23,23-06-2020,22.9,23.6,22.6,6,8.8,23.1,98.1,7.4
33.95001,151.17001,2020,6,24,24-06-2020,23.3,23.6,23.6,7.2,8.9,23.6,98.2,8.1
33.95001,151.17001,2020,6,25,25-06-2020,23,23.5,23.3,5.7,8.7,23.4,97.9,7.2
33.95001,151.17001,2020,6,26,26-06-2020,23,23.6,23.4,6.3,11.1,23.5,97.2,8.7
33.95001,151.17001,2020,6,27,27-06-2020,23.3,24,23.6,8,11.1,23.8,97,9.6
33.95001,151.17001,2020,6,28,28-06-2020,23.5,24.3,23.9,8.1,10.9,24.1,96.7,9.5
33.95001,151.17001,2020,6,29,29-06-2020,23.8,24.9,24.2,6.9,13.6,24.5,95.5,10.2
33.95001,151.17001,2020,6,30,30-06-2020,23.9,25,24.3,6,7.9,24.6,95.9,6.9
33.95001,151.17001,2020,7,1,01-07-2020,24.6,25.3,24.9,5.6,8.1,25.1,96.9,6.8
33.95001,151.17001,2020,7,2,02-07-2020,23.9,25.6,25.1,5.2,7.2,25.4,91.5,6.2
33.95001,151.17001,2020,7,3,03-07-2020,24.4,25.5,25,2.9,6.5,25.3,94.6,4.7
33.95001,151.17001,2020,7,4,04-07-2020,23.7,25.8,25,3.1,6.9,25.4,90,5
33.95001,151.17001,2020,7,5,05-07-2020,23.6,26.6,25.8,7.4,9.1,26.2,84.5,8.2
33.95001,151.17001,2020,7,6,06-07-2020,24.6,26.2,26.1,3.8,8.1,26.2,91.3,5.9
33.95001,151.17001,2020,7,7,07-07-2020,24.3,26.7,26.1,4.9,7.4,26.4,88.4,6.2
33.95001,151.17001,2020,7,8,08-07-2020,23.4,27,26.6,6.3,7.4,26.8,81.5,6.8
33.95001,151.17001,2020,7,9,09-07-2020,23.6,27.1,26.7,4.2,6.6,26.9,81.9,5.4
33.95001,151.17001,2020,7,10,10-07-2020,23.9,26.7,26.4,4.2,5.9,26.5,85.5,5.1
33.95001,151.17001,2020,7,11,11-07-2020,23.5,27.1,26.4,4.3,9,26.8,82.2,6.6
33.95001,151.17001,2020,7,12,12-07-2020,23.9,27.4,27.1,9.3,12.5,27.3,81.6,10.9
33.95001,151.17001,2020,7,13,13-07-2020,23.4,27.1,24.2,8.6,16,25.7,85.7,12.3
33.95001,151.17001,2020,7,14,14-07-2020,22.2,26.1,24.3,3.6,9,25.2,84.3,6.3
33.95001,151.17001,2020,7,15,15-07-2020,24.7,27.1,26.2,7.3,15,26.7,88.7,11.1
33.95001,151.17001,2020,7,16,16-07-2020,25.4,27.1,26.8,7.6,13.9,26.9,91.3,10.8
33.95001,151.17001,2020,7,17,17-07-2020,25.3,27.2,26.8,6.2,8,27,90.5,7.1
33.95001,151.17001,2020,7,18,18-07-2020,25.5,27.4,27.1,4.4,6.5,27.2,90.6,5.5
33.95001,151.17001,2020,7,19,19-07-2020,24.7,27.3,27,4.5,6.3,27.2,86.3,5.4
33.95001,151.17001,2020,7,20,20-07-2020,23.9,27.1,25.2,3.6,7.4,26.2,86.5,5.5
33.95001,151.17001,2020,7,21,21-07-2020,22.5,26,25.1,3.4,8.4,25.5,84.4,5.9
33.95001,151.17001,2020,7,22,22-07-2020,23.2,27,25.7,6.3,11,26.4,82.2,8.7
33.95001,151.17001,2020,7,23,23-07-2020,24.3,27.1,27,6.6,11.6,27,85,9.1
33.95001,151.17001,2020,7,24,24-07-2020,24.9,27.1,26.6,6.6,10.4,26.8,89.3,8.5
33.95001,151.17001,2020,7,25,25-07-2020,24.9,27,26.4,2.8,6.9,26.7,89.9,4.8
33.95001,151.17001,2020,7,26,26-07-2020,25.2,27,26.6,3.4,5.8,26.8,90.6,4.6
33.95001,151.17001,2020,7,27,27-07-2020,24.6,26.6,26.4,5,6.4,26.5,89.7,5.7
33.95001,151.17001,2020,7,28,28-07-2020,23.2,27.1,26.4,4.5,8.4,26.7,81.1,6.5
33.95001,151.17001,2020,7,29,29-07-2020,23.9,27.4,25.2,8.3,13.7,26.3,83.9,11
33.95001,151.17001,2020,7,30,30-07-2020,20.5,25.1,23.7,4.6,9.2,24.4,78.4,6.9
33.95001,151.17001,2020,7,31,31-07-2020,19.1,23.8,23.5,4,4.8,23.6,75.3,4.4
33.95001,151.17001,2020,8,1,01-08-2020,19.9,25.4,23.8,3.6,5.9,24.6,73,4.7
33.95001,151.17001,2020,8,2,02-08-2020,21.9,25.6,25,3.8,5.3,25.3,81.7,4.5
33.95001,151.17001,2020,8,3,03-08-2020,23.5,26.4,25.7,4.5,7.2,26.1,85.8,5.8
33.95001,151.17001,2020,8,4,04-08-2020,24.2,26.5,25.8,2.3,5.9,26.2,88.4,4.1
33.95001,151.17001,2020,8,5,05-08-2020,24.3,26.5,26.3,1,2.2,26.4,88.3,1.6
33.95001,151.17001,2020,8,6,06-08-2020,24.3,27.6,26.1,1.8,7.4,26.9,85.4,4.6
33.95001,151.17001,2020,8,7,07-08-2020,24.4,27.7,27.2,6.8,7.7,27.4,83.2,7.3
33.95001,151.17001,2020,8,8,08-08-2020,24.6,27.7,27.3,5.2,7.4,27.5,83.8,6.3
33.95001,151.17001,2020,8,9,09-08-2020,24.6,27.4,27,1.8,5.3,27.2,85.3,3.5
33.95001,151.17001,2020,8,10,10-08-2020,24.2,27.7,27.1,2.1,5.4,27.4,82.4,3.8
33.95001,151.17001,2020,8,11,11-08-2020,24.3,28.1,27.4,3.5,6.4,27.7,81.2,5
33.95001,151.17001,2020,8,12,12-08-2020,24.6,28.4,27.3,3.4,5.7,27.8,82,4.6
33.95001,151.17001,2020,8,13,13-08-2020,24.7,28.6,28.1,5,6.2,28.4,80.1,5.6
33.95001,151.17001,2020,8,14,14-08-2020,24.5,28.5,27.1,4,7.6,27.8,81.7,5.8
33.95001,151.17001,2020,8,15,15-08-2020,21.6,27,26.3,0.7,5.2,26.6,73.5,3
33.95001,151.17001,2020,8,16,16-08-2020,22,27.9,26.4,0.7,3,27.2,72.1,1.8
33.95001,151.17001,2020,8,17,17-08-2020,23.8,27.9,27.5,3,4.5,27.7,79.1,3.7
33.95001,151.17001,2020,8,18,18-08-2020,23.7,27.6,26.5,1.2,3.8,27.1,80.8,2.5
33.95001,151.17001,2020,8,19,19-08-2020,22.9,27.9,26.4,2.2,5.2,27.1,76.2,3.7
33.95001,151.17001,2020,8,20,20-08-2020,21.7,27.2,26.3,2.4,4.6,26.7,73,3.5
33.95001,151.17001,2020,8,21,21-08-2020,21.5,26.5,26,1.9,3.7,26.3,74.5,2.8
33.95001,151.17001,2020,8,22,22-08-2020,22.5,27.7,26.3,2.4,5.1,27,75.9,3.8
33.95001,151.17001,2020,8,23,23-08-2020,23.7,27.6,27,4.1,7.9,27.3,80.3,6
33.95001,151.17001,2020,8,24,24-08-2020,24.3,28,27.2,8.1,9.6,27.6,81.7,8.9
33.95001,151.17001,2020,8,25,25-08-2020,24.5,28.1,27.7,6.1,9.1,27.9,81.4,7.6
33.95001,151.17001,2020,8,26,26-08-2020,23.3,28.2,27.6,2.4,6.5,27.9,75.9,4.5
33.95001,151.17001,2020,8,27,27-08-2020,24,28,27.5,1.9,6.7,27.7,79.8,4.3
33.95001,151.17001,2020,8,28,28-08-2020,24.7,27.9,27.5,5.3,6.8,27.7,83.5,6
33.95001,151.17001,2020,8,29,29-08-2020,24.7,28.1,27.7,2.9,5.2,27.9,82.6,4.1
33.95001,151.17001,2020,8,30,30-08-2020,23.9,29.1,27.6,0.8,3.6,28.4,76.9,2.2
33.95001,151.17001,2020,8,31,31-08-2020,25.8,28.8,28.2,3.6,8,28.5,85,5.8
33.95001,151.17001,2020,9,1,01-09-2020,25,28.7,27.5,5.7,7.6,28.1,82.8,6.6
33.95001,151.17001,2020,9,2,02-09-2020,23.4,28.3,27.1,5,7.4,27.7,76.8,6.2
33.95001,151.17001,2020,9,3,03-09-2020,22.4,27.9,27,3.3,4.7,27.4,74,4
33.95001,151.17001,2020,9,4,04-09-2020,22.2,27.1,26.4,0.4,4.5,26.7,75.4,2.5
33.95001,151.17001,2020,9,5,05-09-2020,23.7,28.2,26.3,3,6.2,27.3,79.2,4.6
33.95001,151.17001,2020,9,6,06-09-2020,24.4,28.6,28.2,3.7,4.8,28.4,78.4,4.2
33.95001,151.17001,2020,9,7,07-09-2020,24.3,28.3,27.8,0.7,3.7,28,80.1,2.2
33.95001,151.17001,2020,9,8,08-09-2020,23.5,27.9,27.5,0.6,2.1,27.7,77.3,1.4
33.95001,151.17001,2020,9,9,09-09-2020,24.2,28.7,27.3,2.4,4.3,28,79.5,3.4
33.95001,151.17001,2020,9,10,10-09-2020,25,28.5,27.6,3.3,5,28,83.6,4.2
33.95001,151.17001,2020,9,11,11-09-2020,24.5,28.4,27.6,2.9,5.2,28,80.4,4.1
33.95001,151.17001,2020,9,12,12-09-2020,24.9,28.4,27.8,4,6.5,28.1,82.4,5.3
33.95001,151.17001,2020,9,13,13-09-2020,25,28,27.8,5,10.3,27.9,83.8,7.7
33.95001,151.17001,2020,9,14,14-09-2020,25.4,28.6,27.1,4,11,27.8,85.1,7.5
33.95001,151.17001,2020,9,15,15-09-2020,23.3,27.7,27,0.7,4.3,27.4,78.5,2.5
33.95001,151.17001,2020,9,16,16-09-2020,24.5,28.7,27.7,1.8,3.8,28.2,80.2,2.8
33.95001,151.17001,2020,9,17,17-09-2020,25,28.2,27.3,2.9,6.8,27.8,84.5,4.8
33.95001,151.17001,2020,9,18,18-09-2020,25.3,29.1,27.5,5.3,8.5,28.3,83.1,6.9
33.95001,151.17001,2020,9,19,19-09-2020,25.5,29.1,28.3,4.5,7.7,28.7,83,6.1
33.95001,151.17001,2020,9,20,20-09-2020,24.3,28.8,28.1,0.9,4.6,28.5,77.4,2.8
33.95001,151.17001,2020,9,21,21-09-2020,23.9,28.7,28,1.2,3.7,28.3,76.3,2.5
33.95001,151.17001,2020,9,22,22-09-2020,24.5,28,27,2.1,5.5,27.5,83.5,3.8
33.95001,151.17001,2020,9,23,23-09-2020,24.3,27.9,27,2.7,5.1,27.4,82.4,3.9
33.95001,151.17001,2020,9,24,24-09-2020,23.6,27.7,27.2,0.2,2.9,27.5,79.9,1.5
33.95001,151.17001,2020,9,25,25-09-2020,24.8,28,27.3,1.9,7.8,27.7,84,4.9
33.95001,151.17001,2020,9,26,26-09-2020,25.3,28.6,28,5.2,7.8,28.3,83.7,6.5
33.95001,151.17001,2020,9,27,27-09-2020,24.7,28.7,27.8,6.9,9.2,28.2,80.8,8
33.95001,151.17001,2020,9,28,28-09-2020,25.4,28.8,27,0.3,9.4,27.9,83.5,4.8
33.95001,151.17001,2020,9,29,29-09-2020,24.3,27.9,26.5,0.3,9.7,27.2,84.8,5
33.95001,151.17001,2020,9,30,30-09-2020,26,28.8,28,7.7,16.6,28.4,86,12.1
33.95001,151.17001,2020,10,1,01-10-2020,25.9,28.6,28.2,10.8,14.7,28.4,86.6,12.7
33.95001,151.17001,2020,10,2,02-10-2020,24.7,28.4,24.9,5,12.8,26.6,86.9,8.9
33.95001,151.17001,2020,10,3,03-10-2020,22.7,26.1,24.8,6.3,8.9,25.5,84.6,7.6
33.95001,151.17001,2020,10,4,04-10-2020,23.7,27.6,26.2,6.7,9.4,26.9,81.5,8
33.95001,151.17001,2020,10,5,05-10-2020,24.3,28.3,27.6,3,11.6,27.9,80.3,7.3
33.95001,151.17001,2020,10,6,06-10-2020,26.2,28.2,27.9,5.4,12.8,28.1,89.5,9.1
33.95001,151.17001,2020,10,7,07-10-2020,25.4,28.2,26,1,7.8,27.1,88.5,4.4
33.95001,151.17001,2020,10,8,08-10-2020,25,27.2,25.9,0.8,6.3,26.5,91.8,3.6
33.95001,151.17001,2020,10,9,09-10-2020,23.8,27.2,25.3,3.9,13,26.2,87.2,8.5
33.95001,151.17001,2020,10,10,10-10-2020,22.4,26.7,25.4,11.1,13,26,82.2,12
